entity,classes
So_Fine_(film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
So_I_Married_an_Axe_Murderer,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
So_Jealous,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
So_Much_(song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
So_Much_More_(song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
So_Sexy:_Chapter_II_(Like_This),"{'http://dbpedia.org/ontology/Single', 'http://www.wikidata.org/entity/Q134556'}"
So_Simple,"{'http://dbpedia.org/ontology/Single', 'http://www.wikidata.org/entity/Q134556'}"
So_Wat_Cha_Sayin',"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
So_Why_So_Sad,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
So_Wrong,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Soak_the_Rich,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Soapdish,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Social_Democratic_Party_(Japan),"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q7278'}"
Social_Democratic_Party_(Romania),"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://www.wikidata.org/entity/Q7278', 'http://xmlns.com/foaf/0.1/Person', 'http://dbpedia.org/ontology/PoliticalParty'}"
Social_Distortion,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Social_Register_(film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Social_simulation_game,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Socialist_Party_(France),"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q30185', 'http://www.wikidata.org/entity/Q7278', 'http://dbpedia.org/ontology/Mayor'}"
Socialist_Party_of_Chile,"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q7278'}"
Socialist_People's_Party_of_Montenegro,"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q7278'}"
Socialist_Unity_Centre_of_India_(Communist),"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q7278'}"
Society_parakeet,{'http://dbpedia.org/ontology/Bird'}
Soe_Myint,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955'}"
Soekarwo,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Sofian_Benzouien,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Soft_White,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sofía_Castro,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Soilent_Green,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Sokołów_County,{''}
Sol_Kyung-gu,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Solanoideae,"{'http://www.wikidata.org/entity/Q1390', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://dbpedia.org/ontology/Insect', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Solar_Shears,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Solaster,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Soldier_Boyz,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Soldiers_(You_Am_I_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Solegnathus,"{'http://www.wikidata.org/entity/Q1390', 'http://www.wikidata.org/entity/Q152', 'http://dbpedia.org/ontology/Fish', 'http://dbpedia.org/ontology/Insect'}"
Solehin_Kanasian_Abdullah,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Solemya,"{'http://www.wikidata.org/entity/Q1390', 'http://www.wikidata.org/entity/Q25326', 'http://dbpedia.org/ontology/Mollusca', 'http://dbpedia.org/ontology/Insect'}"
Solid_(Grant_Green_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Solid_Gold_(album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Solid_State_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Solidarity_Citizens'_Committee,"{'http://dbpedia.org/ontology/PoliticalParty', 'http://www.wikidata.org/entity/Q7278'}"
Solieria_(fly),"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Solihull,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Solitude_Aeturnus,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Solitude_Standing,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Solo_(Vuelta_al_ruedo),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Solomon_&_Gaenor,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Film', 'http://dbpedia.org/ontology/Person', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q215627', 'http://www.wikidata.org/entity/Q11424', 'http://xmlns.com/foaf/0.1/Person'}"
Solomon_Berewa,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Solomon_Islands_campaign,{'http://dbpedia.org/ontology/MilitaryConflict'}
Solomon_Lefschetz,"{'http://dbpedia.org/ontology/Scientist', 'http://www.wikidata.org/entity/Q901'}"
"Solon,_Iowa","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Solon_Bixler,{'http://dbpedia.org/ontology/MusicalArtist'}
Solothurn,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Soltanali_Rural_District,"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Somak_Raychaudhury,"{'http://dbpedia.org/ontology/Scientist', 'http://www.wikidata.org/entity/Q901'}"
Somali_diaspora,"{'http://dbpedia.org/ontology/EthnicGroup', 'http://www.wikidata.org/entity/Q41710'}"
Somaliland,"{'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location'}"
Some_Bizzare_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Some_Buried_Caesar,"{'http://dbpedia.org/ontology/Book', 'http://www.wikidata.org/entity/Q571', 'http://purl.org/ontology/bibo/Book', 'http://schema.org/Book'}"
Some_Friendly,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Some_Kind_of_Hero,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Some_Time_in_New_York_City,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Some_of_My_Best_Friends,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Somebody_Paints_the_Wall,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Somendra_Nath_Mitra,{'http://dbpedia.org/ontology/OfficeHolder'}
Someone_Loves_You_Honey,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Someone_Still_Loves_You_Boris_Yeltsin,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Someone_like_You_(New_Order_song),{'http://dbpedia.org/ontology/Song'}
"Somerdale,_New_Jersey",{'http://dbpedia.org/ontology/CityDistrict'}
"Somerset,_Kentucky","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
"Somerset,_Massachusetts","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Location', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q515'}"
Somerset_Berkley_Regional_High_School,"{'http://www.wikidata.org/entity/Q3914', 'http://schema.org/School', 'http://dbpedia.org/ontology/School'}"
Something's_Got_a_Hold_on_Me,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Something_Burning,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Something_Else_(Tech_N9ne_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Something_Happened_to_Me_Yesterday,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Something_in_the_City,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Something_to_Die_For,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sometimes_in_April,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Sometymes_Why,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Somewhere_Near_Paterson,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Somewhere_Other_Than_the_Night,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Somewhere_in_Time_(Iron_Maiden_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Son_Dae-ho,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Sonaram_Sutiya,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Sonet_Film,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Song_Chang-eui,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Song_Ho-young_(footballer),{'http://dbpedia.org/ontology/Athlete'}
Song_Hye-kyo,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Song_Jae-ho,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Song_Kang-ho,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Song_for_the_Life,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Songs_from_Northern_Britain,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Songs_from_the_West_Coast,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sonia_Leigh,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Sonia_Yasmin_Ali,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Sonic-Nickelodeon,"{'http://schema.org/TelevisionStation', 'http://dbpedia.org/ontology/TelevisionStation'}"
Sonic_Boom_Six,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Sonipat,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Sonneberg,"{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
Sonny_(film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Sonny_Lester,{'http://dbpedia.org/ontology/MusicalArtist'}
Sonny_Meets_Hawk!,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
"Sonny_Rollins,_Volume_1","{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sonor,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Sonoran_Desert,"{'http://schema.org/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Area', 'http://dbpedia.org/ontology/Place'}"
Sonu_Nigam,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist'}"
Sony_MAX_2,"{'http://schema.org/TelevisionStation', 'http://dbpedia.org/ontology/RadioStation', 'http://schema.org/RadioStation', 'http://dbpedia.org/ontology/TelevisionStation'}"
Sony_Music_Latin,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Sonya_Kitchell,{'http://dbpedia.org/ontology/MusicalArtist'}
Sooky,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Soon_(Tanya_Tucker_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sooraj_Dooba_Hain,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sop_Moei_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Sophia_(Japanese_band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Sophia_Dorothea_of_Celle,{'http://dbpedia.org/ontology/Royalty'}
"Sophia_Jagiellon,_Margravine_of_Brandenburg-Ansbach",{'http://dbpedia.org/ontology/Royalty'}
Sophia_of_Minsk,{'http://dbpedia.org/ontology/Royalty'}
Sophie_Monk,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist'}"
Sophie_Schmidt,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Sophora,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Soprano_(rapper),{'http://dbpedia.org/ontology/MusicalArtist'}
Sorcha_Cusack,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Soredemo_Suki_Da_yo,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sorens,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Sorex,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Sorghastrum,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Soribada,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel', 'http://dbpedia.org/ontology/Company'}"
Sorin_Botiş,{'http://dbpedia.org/ontology/Athlete'}
Sorrow_(The_McCoys_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
"Sorry,_Sorry_(Super_Junior_song)","{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sorry_Suzanne,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sorry_for_Party_Rocking_(song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sospeter_Muhongo,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
SoulSpell,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Soul_(TV_series),{''}
Soul_Alone,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soul_Deep_(Jimmy_Barnes_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soul_Singing,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Soul_UK,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soulcalibur_II,"{'http://www.wikidata.org/entity/Q7889', 'http://dbpedia.org/ontology/VideoGame'}"
Soulshock_&_Cutfather,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Sound_Proof_(album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sound_Sultan,{'http://dbpedia.org/ontology/MusicalArtist'}
Sound_and_Vision,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sound_recording_and_reproduction,"{'http://dbpedia.org/ontology/Book', 'http://dbpedia.org/ontology/PersonFunction', 'http://schema.org/Book', 'http://purl.org/ontology/bibo/Book', 'http://www.wikidata.org/entity/Q571'}"
Sounds_of_Summer:_The_Very_Best_of_The_Beach_Boys,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sounds_of_the_Universe,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soundtrack,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Soundtrack_Recordings_from_the_Film_Jimi_Hendrix,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soundtrack_album,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Soundtrack_to_Your_Escape,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Soup,"{'http://dbpedia.org/ontology/Food', 'http://www.wikidata.org/entity/Q2095'}"
Sourvein,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Sousse,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
South_Africa,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/PopulatedPlaceOrCompany', 'http://dbpedia.org/ontology/Location', 'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country', 'http://www.wikidata.org/entity/Q515'}"
South_Africa_national_football_team,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
South_African_National_Roads_Agency,"{'http://dbpedia.org/ontology/Organisation', 'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
South_America,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Location', 'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://schema.org/Continent', 'http://dbpedia.org/ontology/Country'}"
"South_Bend,_Washington","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
South_Bronx_(song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
South_Carolina,"{'http://schema.org/AdministrativeArea', 'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/PopulatedPlaceOrCompany', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://www.wikidata.org/entity/Q515'}"
South_Coast_(New_South_Wales),"{'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
South_Dakota_Air_National_Guard,"{'http://dbpedia.org/ontology/MilitaryPerson', 'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
South_Dakota_Legislature,"{'http://dbpedia.org/ontology/Legislature', 'http://www.wikidata.org/entity/Q11204'}"
South_Dakota_State_University,"{'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3918'}"
South_Eastern_Freeway,"{'http://dbpedia.org/ontology/Station', 'http://www.wikidata.org/entity/Q719456', 'http://dbpedia.org/ontology/Road', 'http://www.wikidata.org/entity/Q34442'}"
South_Fork_Eel_River,"{'http://dbpedia.org/ontology/River', 'http://www.wikidata.org/entity/Q4022', 'http://schema.org/RiverBodyOfWater'}"
"South_Glengarry,_Ontario","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
South_Gloucestershire,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
South_Island_saddleback,{'http://dbpedia.org/ontology/Bird'}
South_Khorasan_Province,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
South_Korea,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/PopulatedPlaceOrCompany', 'http://dbpedia.org/ontology/Location', 'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country', 'http://www.wikidata.org/entity/Q515'}"
South_Park_Mexican,{'http://dbpedia.org/ontology/MusicalArtist'}
"South_Park_Township,_Allegheny_County,_Pennsylvania","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
"South_Plainfield,_New_Jersey",{'http://dbpedia.org/ontology/CityDistrict'}
South_Terrebonne_High_School,"{'http://www.wikidata.org/entity/Q3914', 'http://schema.org/School', 'http://dbpedia.org/ontology/School'}"
South_West_England_(European_Parliament_constituency),"{'http://schema.org/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place'}"
South_West_Pacific_theatre_of_World_War_II,{'http://dbpedia.org/ontology/MilitaryConflict'}
"South_Yarra,_Victoria","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Southern_Association_of_Colleges_and_Schools,"{'http://schema.org/Organization', 'http://dbpedia.org/ontology/Organisation', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson', 'http://www.wikidata.org/entity/Q43229'}"
Southern_Baptist_Convention,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/PersonFunction', 'http://www.wikidata.org/entity/Q43229', 'http://schema.org/Organization'}"
Southern_District_(Israel),{''}
